,stop_code,stop_name,agency_name,line_number,arrival_time
6834,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,19:07:33
6835,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,19:27:33
6830,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,19:47:33
6840,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,20:07:33
6833,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,20:27:33
6837,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,20:47:33
6841,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,21:07:33
6850,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,21:27:33
6854,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,21:57:33
6852,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,22:27:33
6849,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,22:57:33
6851,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,23:27:33
6853,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,34,23:57:33
1357,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,06:32:46
1354,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,08:32:46
1351,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,10:32:46
1333,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,13:02:46
1345,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,15:02:46
1336,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,16:02:46
1342,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,17:02:46
1339,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,18:02:46
1348,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,20:02:46
1360,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,342,21:02:46
1814,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,06:36:59
1826,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,07:26:59
1778,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,07:41:59
1820,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,08:11:59
1838,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,08:41:59
1940,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,09:06:59
1832,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,09:51:59
986,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,11:00:03
1928,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,11:51:59
992,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,13:15:03
1856,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,14:11:59
1796,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,15:11:59
1934,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,15:51:59
1790,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,16:51:59
1844,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,17:21:59
1862,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,18:06:59
1784,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,19:11:59
1850,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,20:06:59
1802,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,21:06:59
1808,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,37,23:06:59
9137,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,384,10:56:00
9143,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,384,13:26:00
9146,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,384,14:26:00
9149,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,384,17:26:00
9140,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,384,20:26:00
2060,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,06:20:01
2054,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,06:50:01
2036,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,07:20:01
2030,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,07:50:01
2042,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,08:20:01
2024,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,08:50:01
2033,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,09:20:01
2045,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,09:50:01
2039,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,10:55:01
2027,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,11:55:01
2063,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,12:55:01
2048,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,13:55:01
2015,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,14:55:01
2057,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,15:55:01
2051,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,16:55:01
2018,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,17:55:01
2021,11601,תחנת רכבת/שדרות דוד בן גוריון,מטרופולין,386,18:55:01
9646,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,440,09:05:59
9643,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,440,12:25:59
9649,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד תעבורה,440,16:55:59
9265,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,07:07:45
9226,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,07:47:45
9220,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,08:07:45
9259,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,08:32:45
9247,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,09:07:45
9223,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,09:52:45
9217,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,10:52:45
9235,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,11:52:45
9229,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,12:52:45
9253,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,13:52:45
9244,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,14:47:45
9262,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,15:22:45
9250,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,16:02:45
9241,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,16:42:45
9232,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,17:27:45
9238,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,18:12:45
9256,11601,תחנת רכבת/שדרות דוד בן גוריון,אגד,49,18:52:45
4626,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,05:20:59
4671,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,05:40:59
4641,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,06:00:59
4686,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,06:15:59
4644,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,06:30:59
4665,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,06:45:59
4608,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:00:59
4674,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:10:59
4629,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:20:59
4632,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:30:59
4677,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:40:59
4611,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,07:50:59
4650,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,08:02:59
4653,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,08:14:59
4617,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,08:26:59
4710,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,08:38:59
4713,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,08:50:59
4668,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,09:02:59
4620,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,09:14:59
4662,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,09:26:59
4656,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,09:38:59
4698,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,09:50:59
4635,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,10:02:59
4659,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,10:14:59
4680,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,10:26:59
4701,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,10:38:59
4716,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,10:50:59
4683,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,11:02:59
4692,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,11:14:59
4638,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,11:26:59
4704,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,11:38:59
4614,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,11:50:59
4647,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,12:02:59
4707,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,12:14:59
4695,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,12:26:59
4623,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,12:38:59
4689,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,12:50:59
4782,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,13:02:59
4800,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,13:14:59
4887,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,13:26:59
4905,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,13:38:59
4797,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,13:50:59
4890,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,14:02:59
4785,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,14:14:59
4827,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,14:26:59
4908,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,14:38:59
4899,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,14:50:59
4830,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,15:02:59
4872,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,15:14:59
4788,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,15:26:59
4875,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,15:38:59
4605,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,15:50:59
4833,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,16:02:59
4803,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,16:14:59
4806,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,16:26:59
4791,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,16:38:59
4842,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,16:50:59
4794,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,17:02:59
4836,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,17:14:59
4893,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,17:26:59
4854,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,17:38:59
4845,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,17:50:59
4857,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,18:02:59
4911,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,18:14:59
4896,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,18:26:59
4860,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,18:38:59
4863,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,18:50:59
4839,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,19:02:59
4878,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,19:14:59
4809,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,19:26:59
4812,11601,תחנת רכבת/שדרות דוד בן גוריון,דן באר שבע,5,19:38:59
